Gender,Height,Weight
Female,166.6715917,151.5003893
Male,173.6359403,187.9232913
Female,148.8240242,105.8081897
Male,172.9484512,178.4530134
Female,165.3148264,149.1940926
Female,166.6308755,164.2109331
Female,160.5211467,140.3217852
Male,183.7997645,207.3948305
Female,168.5180136,158.2851317
Female,154.0114756,120.6404666
Male,172.6006613,181.5957566
Female,162.3558257,140.7071708
Female,166.8447839,144.499251
Female,151.657011,109.9236232
Male,172.7078088,152.6228718
Female,154.8689333,138.4285107
Female,170.3575673,163.451651
Female,153.7168364,139.7606168
Male,165.6912378,168.7398997
Male,179.5621534,194.2306129
Female,153.9204041,124.6033542
Female,169.7022016,139.7864756
Female,160.1622086,128.3989658
Male,168.471894,166.0797083
Male,171.1319027,188.7721544
Female,159.6001325,132.4191838
Male,157.9446385,152.7918283
Male,179.3132754,197.3145641
Male,165.4066674,156.3770439
Female,153.8778163,101.7422532
Female,165.3137852,137.1681198
Male,165.4223104,167.3002557
Female,172.9769775,166.5756608
Male,174.6820585,187.5508307
Male,179.7868595,220.4367864
Male,161.976722,161.0021152
Male,188.9924627,220.720177
Female,154.884143,125.1043358
Female,152.816934,120.2445265
Male,178.0971041,209.9759929
Female,156.8116999,106.4385659
Female,154.7317841,119.772634
Female,161.1312358,135.0275548
Female,158.1501537,124.0342733
Female,151.3869325,115.227993
Female,150.3215973,106.7724885
Male,162.8046669,161.8095448
Male,180.9839792,205.3539273
Male,170.790256,180.4100282
Male,181.3688787,211.1727911
Female,172.9920018,164.4866834
Female,158.1571432,138.3816792
Male,181.1881588,221.1220336
Female,160.4028935,140.6803754
Male,167.4725895,157.7066937
Female,151.7938789,103.9440187
Male,185.4964337,209.5878005
Male,178.1859933,203.7344808
Female,167.5546023,151.7152419
Male,188.7167186,229.0943169
Male,183.117409,207.1301089
Male,172.8084473,189.0844617
Female,162.0610383,146.0697891
Male,194.4859547,229.8580951
Male,177.1280231,196.218174
Male,169.8708467,172.2853075
Male,182.7377867,209.5562827
Female,163.5591506,127.7433071
Female,165.0648388,148.1717771
Male,166.3439965,172.4670879
Male,172.1679516,189.9096712
Female,171.7945021,169.7994195
Female,160.4621857,134.9311198
Male,177.9333771,194.9741159
Male,184.8112246,219.5212538
Male,166.6999505,179.995124
Female,165.8681229,149.4628182
Female,158.4858526,130.3658964
Male,176.0851394,193.2792655
Male,180.2995405,192.1113196
Male,193.6479913,229.2947458
Male,164.0516305,158.3740869
Female,144.112446,91.60543723
Female,157.4594506,112.7343377
Male,177.5411386,195.7589355
Male,167.6966561,167.3788165
Female,164.4446911,146.0469964
Male,182.1211344,193.0941635
Male,181.8781557,194.9325685
Male,171.4992053,200.8970211
Male,175.2398797,186.0256649
Female,170.4536316,161.9692223
Male,166.9767621,166.6227324
Female,164.4104908,152.3782224
Female,154.3433374,111.3642399
Female,177.6792657,194.2403622
Male,178.604797,205.5218858
Male,181.1980646,199.7415595
Male,179.5499161,186.7923627
Male,165.4150665,170.0561818
Female,157.7649209,118.9793262
Female,165.4284003,139.0497184
Male,170.9050339,179.0090833
Female,158.3886265,122.112061
Female,160.171274,145.5899291
Female,156.1049583,109.2083314
Male,170.531916,171.8769664
Male,177.5296382,190.1008364
Female,153.629222,110.5654974
Male,184.2774758,224.7474845
Male,182.351736,197.4170144
Female,162.6514622,144.4896263
Male,192.7490001,224.133192
Male,176.7708586,191.525965
Male,169.8545698,170.3239575
Male,170.1720822,164.943303
Female,166.7837115,143.9344057
Female,167.8569152,140.3224033
Male,193.7872277,233.5038113
Female,156.6380481,112.9355906
Female,157.9630811,126.9125155
Female,154.5612398,108.9458371
Female,164.0026677,137.5341643
Female,165.8401152,141.8010855
Female,157.5028844,118.9644027
Female,171.2040302,154.2590685
Female,166.4129809,152.8093109
Female,162.4365981,132.1063217
Female,165.2336522,150.0979416
Female,155.788194,127.6554391
Male,175.796466,183.0966242
Female,164.2960169,135.7080883
Female,152.8503095,116.3970249
Female,150.0784548,107.8290036
Female,174.8267134,162.9870828
Female,155.1240065,111.765897
Male,161.2699321,160.490301
Male,174.2355232,180.8312378
Male,178.7017841,182.688091
Male,165.5595789,169.4596309
Male,175.1118129,172.3825469
Male,183.5875326,196.7090246
Male,168.0187952,149.173566
Female,167.1830576,139.4962686
Male,178.4225342,193.0120517
Male,165.2437349,173.4347623
Male,173.6936003,179.1648666
Male,171.753496,194.5188195
Male,179.5282065,199.5086562
Female,166.1383059,142.9045277
Female,168.5020382,160.985106
Female,137.8283586,64.70012671
Male,180.4501251,204.6277277
Male,170.3015126,171.3457459
Male,171.5607368,187.3541591
Female,155.5101233,130.5390508
Male,175.3008106,196.7639075
Female,168.9849131,149.7392078
Female,171.2620806,157.3039237
Male,180.8034367,208.9226827
Male,170.6601768,168.6951546
Female,156.2833541,128.6434642
Female,160.8255638,129.3062699
Male,188.5097346,238.5694509
Male,165.3335805,160.4707359
Female,171.5137551,139.9275934
Female,161.0122096,110.5131809
Male,170.6152901,158.3687632
Male,166.3674476,156.8699517
Male,176.2133238,204.9735469
Male,177.9629859,197.1782227
Female,153.2146824,112.0332614
Male,181.4801589,210.2044789
Male,172.0523513,166.3523353
Female,159.5135531,161.0151988
Male,168.1321804,176.5853398
Male,170.9173187,187.0010202
Male,177.1296602,185.5242604
Female,157.6329061,115.3815382
Female,150.9678243,111.8641397
Male,176.097823,178.954374
Male,179.8082057,200.3649779
Male,170.9057625,199.0066131
Male,183.5510827,204.4161269
Female,157.8037995,136.7830224
Male,178.1842129,191.5682599
Male,186.1297899,209.228854
Male,177.0011272,181.9367014
Male,175.0301079,184.6155357
Male,166.212628,178.446423
Female,167.9374341,137.6100016
Female,157.8941928,108.2506363
Male,182.8511126,203.6198922
Female,178.7975541,184.6586105
Female,164.9692813,155.1331864
Male,175.2870299,177.5868284
Female,173.1599215,178.826118
Female,167.7289431,142.9867122
Male,175.1938122,182.3122087
Female,166.2686576,159.043162
Female,157.7602923,136.8708553
Male,184.7249081,218.7662937
Female,166.7553367,159.4901643
Male,155.1291972,122.6801118
Female,154.4699137,110.1412146
Female,160.0364596,131.387133
Female,158.8766083,118.903204
Female,155.648908,141.2121227
Female,169.5860378,152.944405
Female,157.350823,124.6490158
Male,165.292956,149.3338943
Male,186.3520098,224.7176965
Female,158.9295322,126.9128501
Male,179.2142818,184.3794488
Female,167.4272725,158.996517
Female,159.0952541,119.7891601
Female,175.8867798,168.2180195
Female,157.0130159,116.247392
Male,179.4327194,187.5065664
Male,179.3333477,188.4238123
Male,176.8902248,192.9420675
Female,161.4223846,131.2986446
Male,172.9045389,177.5548634
Female,160.0074002,132.9704333
Male,177.4480553,183.8137983
Female,162.9685517,138.325502
Female,165.7893131,145.2450829
Male,180.1079788,201.8839987
Male,175.8991094,192.9468911
Female,165.7132305,128.721103
Female,172.7372821,161.1647092
Male,178.9797195,189.626283
Female,159.9798189,138.9240586
Female,167.3376686,151.0653245
Male,181.1219446,202.4851572
Female,155.5066617,109.2342427
Male,162.5883784,151.1313144
Female,168.1241007,141.2719561
Female,168.5803426,149.4789533
Female,156.51986,123.2337662
Female,156.5136594,129.6705803
Male,176.9740389,194.4555936
Male,168.2567543,161.6803834
Male,173.9524423,184.65714
Female,163.8913345,129.201506
Male,171.8331443,167.8641366
Female,159.0519124,118.7161681
Male,166.7154331,172.5390826
Male,182.1107401,205.1617483
Female,164.1862281,155.3182973
Female,169.7665651,152.9198208
Female,158.0574377,120.9366143
Male,186.7669234,222.9259167
Female,163.8168874,149.4025467
Male,169.2313591,179.053683
Male,171.3411177,167.5544962
Male,181.4141332,188.9599045
Male,176.6395155,188.0908666
Female,176.0772333,157.161889
Female,154.3610181,103.2745436
Female,160.504831,147.7165596
Female,153.1504699,116.1259579
Female,163.4625709,138.3113228
Female,154.1293479,113.6420604
Female,158.0969051,139.4003533
Female,167.0848977,143.1550413
Male,173.0748994,174.1578043
Female,156.7162987,121.0536412
Male,166.4249478,159.936436
Male,173.9568559,181.5007888
Female,148.6491579,128.7777391
Female,159.92856,134.4318114
Male,171.8970109,188.3113941
Male,171.8393068,182.4812286
Male,181.8403374,201.6114938
Male,176.816995,184.1984519
Female,175.5880553,164.8190829
Female,156.8071292,107.8668724
Female,160.8647599,163.0790374
Male,173.8365237,190.8156844
Male,174.7772033,186.9088165
Male,178.4407219,190.9163653
Female,161.0866848,125.962116
Male,164.9750617,162.9002409
Male,173.2981411,174.7124319
Female,172.6675222,160.2705257
Female,161.9073212,126.2939623
Female,159.3122279,119.4865172
Female,150.4814012,104.9188255
Female,164.4138637,143.9329989
Male,182.8338476,220.7572561
Female,150.0167247,123.9470471
Male,190.0276933,232.2093773
Male,173.0440454,175.6365382
Male,183.3436367,201.2614644
Male,173.2525951,174.3218287
Female,163.1542216,151.5407889
Male,175.5288495,190.2139872
Male,165.902637,189.4207282
Male,178.5118901,203.4651918
Male,171.6152014,187.1870936
Female,156.1289731,122.8684986
Male,157.2944503,149.1496848
Female,149.2938956,112.5619892
Female,163.568991,148.3690545
Male,169.2521152,165.461382
Female,169.2159371,152.2753556
Female,164.8676146,142.550309
Male,174.2913227,189.7021879
Male,164.0324823,156.9173142
Male,184.0604902,225.6337034
Male,176.1252693,172.9048014
Female,162.5388593,142.636073
Male,184.7771686,204.6143177
Male,174.6723574,187.706154
Male,175.7008854,195.2375293
Female,162.5352424,156.3795064
Male,169.3851569,169.2073232
Female,159.8441315,149.6588227
Male,183.6427821,194.7232532
Female,169.0116394,159.992035
Female,173.3252708,146.8658102
Female,161.1432179,134.8019736
Male,180.2932806,191.1388481
Female,152.4903255,112.9526252
Male,182.7990777,207.853053
Female,149.6411177,116.4211364
Female,153.2002152,111.9748741
Female,153.8439486,110.4907184
Male,168.8775676,176.0090834
Male,180.2116602,185.97165
Male,170.9974154,168.7447552
Male,180.3616927,207.5502799
Female,168.0938922,151.8282793
Female,157.2871215,126.4316967
Female,154.1258205,120.952343
Female,162.7561138,129.1138229
Female,166.6999929,130.1343564
Male,168.532915,171.9637924
Male,170.4596549,159.3112919
Female,159.5626048,102.4003736
Male,184.075371,184.4463253
Male,178.5215023,183.7898926
Male,173.8657537,166.8327987
Male,165.6597618,161.7195698
Female,161.2561695,129.28983
Male,173.2965019,192.4516764
Male,171.2423314,166.5421432
Female,178.7172413,163.9450403
Male,180.624846,202.3577195
Female,156.7400174,132.9150889
Male,193.1087879,232.313471
Male,181.2309878,213.3133192
Male,181.1165143,196.9727172
Male,178.6940739,187.8204731
Male,174.4468792,196.1516228
Female,152.708595,110.2773991
Male,178.0043175,203.1596596
Male,178.9827847,182.802806
Female,167.928937,159.8076881
Male,167.8505874,169.617202
Female,156.0457421,125.9787667
Female,162.0624936,120.607958
Male,183.7592332,213.1296732
Male,180.3771203,192.8735091
Female,164.7177986,144.5500707
Female,163.6184698,134.4299902
Male,164.2877876,176.074223
Male,173.6965007,178.3074953
Male,194.3147837,217.8823464
Female,168.4530047,152.6624415
Male,179.9766534,197.727299
Male,171.1261285,187.1941553
Male,185.0937084,229.7407531
Female,157.7489458,132.8788118
Female,156.817155,127.160584
Female,163.3482798,142.8212438
Female,171.2190027,163.5842362
Female,152.2529841,123.4984918
Male,171.1558188,183.540569
Male,181.8483321,203.2314894
Female,164.0523051,150.8170365
Female,165.7123236,150.2299015
Female,159.7015594,122.6193296
Female,164.1746264,160.1003807
Male,171.5567379,168.7614795
Female,160.4793942,117.0102569
Female,155.6470074,132.5342288
Male,173.7066047,180.7377607
Male,176.1302234,186.206275
Female,159.7619717,125.0408918
Male,173.2911438,186.1972499
Male,169.8172721,180.3443354
Female,158.9298103,126.181469
Female,164.1877766,119.3293302
Male,185.3969256,205.64992
Male,170.6395841,169.8294539
Male,164.6301216,159.9404171
Female,166.2436682,150.3387937
Female,163.6008781,136.2450585
Female,155.153725,130.3774672
Male,171.1135861,170.4779465
Male,182.4074973,197.8027791
Male,170.6962967,185.4540072
Male,177.3757449,196.3477833
Female,146.1522823,96.19051124
Female,162.0603806,124.8130688
Male,176.5670929,174.2150014
Female,168.7086628,143.8743303
Female,158.8456534,124.9202834
Female,166.6811687,151.4920308
Female,158.9058826,123.0376322
Female,174.8796594,178.2954625
Female,156.5843888,111.9277962
Female,158.4894087,134.2107067
Male,169.5272297,170.6623324
Female,170.2437375,150.2191759
Female,165.2882631,149.2303332
Male,174.717898,175.8387974
Male,184.1489422,212.9703033
Female,163.4726628,143.542122
Female,160.8160809,137.2769597
Female,167.9932133,151.5007547
Male,174.5518441,180.468682
Female,158.5195315,146.8094393
Male,186.4386245,208.2210648
Male,186.1336558,225.2074354
Female,165.4866602,147.6916333
Female,156.6224125,122.7087891
Female,172.1370941,166.7795021
Female,170.5130014,146.5758176
Female,168.3097571,149.0770228
Male,171.9095343,177.2401455
Female,165.9731737,128.240548
Female,162.0279427,122.1211978
Male,169.6868586,176.5658186
Male,175.9167281,184.6541279
Female,161.823366,129.2726675
Male,185.3871583,209.6379745
Female,160.9917809,132.5139441
Male,180.6097386,203.9830528
Female,166.6251417,151.4622451
Male,170.0241113,175.9426067
Female,165.1063805,156.0571759
Male,154.8689621,150.8650144
Female,163.6378192,136.9769518
Male,178.0904328,203.2417318
Female,164.4624789,149.3314873
Female,168.2627213,165.6165561
Female,165.8188614,150.7814822
Female,155.2834457,109.5091087
Male,179.5932592,203.1906107
Male,170.2151242,176.4652113
Female,168.4259367,139.8348257
Female,157.8837876,121.6311215
Male,188.7872196,220.8457275
Female,173.0147401,166.7962581
Male,177.5039652,181.674739
Male,168.1321497,176.0196216
Male,165.2994497,174.7435096
Male,186.3302926,212.2562528
Male,183.2152552,212.1572757
Female,151.9302232,112.0974171
Female,163.6526706,137.597067
Male,181.5188908,206.5908567
Female,162.0673531,145.4296505
Female,161.0935228,138.4279556
Female,162.4515952,148.3694139
Female,166.6636535,123.4982558
Male,179.9650415,221.0532279
Male,164.5777472,153.6261196
Male,155.5161448,153.5209786
Male,172.0281834,175.209964
Female,148.4272306,113.4839
Male,164.4046901,143.3475655
Female,154.5061623,116.2535222
Female,170.0230436,150.8940224
Male,176.3784592,202.3082973
Male,181.1126063,192.8470994
Female,175.7345002,166.1364109
Male,173.2428402,200.7544876
Female,165.8164183,160.4857327
Female,157.9212174,136.2663411
Male,186.4667823,218.7557554
Male,170.4142314,168.3204982
Female,166.8732448,145.6251842
Female,156.4273248,126.1252627
Female,150.711174,120.8198701
Male,158.8443336,159.6459962
Male,172.7047469,187.6953689
Male,181.5317298,197.4166873
Male,172.7287981,186.3699527
Female,156.099521,119.5484975
Male,193.3363537,240.6381035
Male,172.4295464,173.5989423
Male,187.4180566,212.900556
Male,180.6627904,207.5751785
Female,166.7917604,139.7254616
Female,163.4821056,133.183927
Male,177.3859207,186.2839251
Female,165.6165261,125.1987006
Female,155.9293062,139.105837
Female,161.9231034,133.5115409
Male,176.6995885,175.4485947
Male,178.4841737,192.3070268
Female,168.7159309,153.0005586
Female,165.9745482,140.5871037
Female,149.9313416,111.833549
Female,164.7082488,160.7589004
Male,176.1323731,208.8097753
Male,159.1131466,140.0420185
Female,152.4773018,97.68743226
Female,156.9934218,121.339602
Male,174.1767978,199.4872712
Male,185.7836714,217.2382251
Female,166.2178347,146.9588815
Male,167.2584884,165.54269
Female,154.9829607,122.5511313
Male,165.1035894,161.0294158
Male,175.2590032,171.4094652
Male,171.2718296,175.1243663
